host,dopant,dopant_Z,dopant_period,defecttype,n_sites,true_best_site,n_tied_true_best_sites,predicted_best_site,exact_site_correct,top2_eligible,true_best_in_predicted_top2,uniform_exact_expectation,uniform_top2_expectation,screening_regret_eV,exact_gain_over_uniform,top2_gain_over_uniform
Cr2I6,Lu,71,6,interstitial,3,int3,1,int3,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Cr2I6,Mg,12,3,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.149144419999999,-0.3333333333333333,0.33333333333333326
Cr2I6,Mg,12,3,interstitial,2,int3,1,int3,1,0,,0.5,,0.0,0.5,
Cr2I6,Mn,25,4,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Cr2I6,Mn,25,4,interstitial,3,int3,1,int3,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Cr2I6,Mo,42,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Cr2I6,Mo,42,5,interstitial,2,int1,1,int1,1,0,,0.5,,0.0,0.5,
Cr2I6,N,7,2,adsorbate,2,ads0,1,ads0,1,0,,0.5,,0.0,0.5,
Cr2I6,N,7,2,interstitial,4,int0,1,int0,1,1,1,0.25,0.5,0.0,0.75,0.5
Cr2I6,Nb,41,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Cr2I6,Nb,41,5,interstitial,2,int3,1,int1,0,0,,0.5,,0.4084860800000172,-0.5,
Cr2I6,Ni,28,4,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Cr2I6,Ni,28,4,interstitial,4,int3,1,int3,1,1,1,0.25,0.5,0.0,0.75,0.5
Cr2I6,O,8,2,adsorbate,2,ads0,1,ads2,0,0,,0.5,,1.2787812199999848,-0.5,
Cr2I6,O,8,2,interstitial,4,int1,1,int0,0,1,1,0.25,0.5,0.16205727999999908,-0.25,0.5
Cr2I6,Os,76,6,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Cr2I6,Os,76,6,interstitial,2,int1,1,int1,1,0,,0.5,,0.0,0.5,
Cr2I6,P,15,3,adsorbate,2,ads2,1,ads0,0,0,,0.5,,0.1565350399999943,-0.5,
Cr2I6,P,15,3,interstitial,4,int0,1,int1,0,1,1,0.25,0.5,0.2198452299999758,-0.25,0.5
Cr2I6,Pd,46,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Cr2I6,Pd,46,5,interstitial,2,int1,1,int3,0,0,,0.5,,0.016624079999985497,-0.5,
Cr2I6,Pt,78,6,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Cr2I6,Pt,78,6,interstitial,2,int1,1,int1,1,0,,0.5,,0.0,0.5,
Cr2I6,Rb,37,5,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.045768739999999974,-0.3333333333333333,0.33333333333333326
Cr2I6,Rb,37,5,interstitial,3,int3,1,int3,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Cr2I6,Re,75,6,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.09178843999998687,-0.3333333333333333,0.33333333333333326
Cr2I6,Re,75,6,interstitial,2,int1,1,int1,1,0,,0.5,,0.0,0.5,
Cr2I6,Rh,45,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Cr2I6,Rh,45,5,interstitial,3,int1,1,int1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Cr2I6,Ru,44,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Cr2I6,Ru,44,5,interstitial,3,int1,1,int3,0,1,1,0.3333333333333333,0.6666666666666667,0.6479227299999764,-0.3333333333333333,0.33333333333333326
Cr2I6,S,16,3,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Cr2I6,S,16,3,interstitial,3,int1,1,int3,0,1,1,0.3333333333333333,0.6666666666666667,0.8461601600000108,-0.3333333333333333,0.33333333333333326
Cr2I6,Sb,51,5,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.35843081999999526,-0.3333333333333333,0.33333333333333326
Cr2I6,Sb,51,5,interstitial,3,int1,1,int3,0,1,1,0.3333333333333333,0.6666666666666667,0.5196607799999948,-0.3333333333333333,0.33333333333333326
Cr2I6,Sc,21,4,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.18738199000000583,-0.3333333333333333,0.33333333333333326
Cr2I6,Sc,21,4,interstitial,3,int3,1,int3,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Cr2I6,Se,34,4,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Cr2I6,Se,34,4,interstitial,3,int1,1,int1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Cr2I6,Si,14,3,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Cr2I6,Si,14,3,interstitial,4,int3,1,int3,1,1,1,0.25,0.5,0.0,0.75,0.5
Cr2I6,Sn,50,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Cr2I6,Sr,38,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Cr2I6,Sr,38,5,interstitial,2,int3,1,int3,1,0,,0.5,,0.0,0.5,
Cr2I6,Ta,73,6,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Cr2I6,Ta,73,6,interstitial,2,int1,1,int3,0,0,,0.5,,0.08834859999998956,-0.5,
Cr2I6,Tc,43,5,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.07339607000000026,-0.3333333333333333,0.33333333333333326
Cr2I6,Tc,43,5,interstitial,3,int1,1,int1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Cr2I6,Te,52,5,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Cr2I6,Te,52,5,interstitial,3,int1,1,int3,0,1,0,0.3333333333333333,0.6666666666666667,0.03476147000000651,-0.3333333333333333,-0.6666666666666667
Cr2I6,Ti,22,4,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.4850979999999947,-0.3333333333333333,0.33333333333333326
Cr2I6,Ti,22,4,interstitial,3,int1,1,int1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Cr2I6,Tl,81,6,interstitial,2,int3,1,int1,0,0,,0.5,,0.25958469000001116,-0.5,
Cr2I6,V,23,4,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Cr2I6,V,23,4,interstitial,2,int1,1,int1,1,0,,0.5,,0.0,0.5,
Cr2I6,W,74,6,adsorbate,2,ads2,1,ads1,0,0,,0.5,,0.017546340000023974,-0.5,
Cr2I6,W,74,6,interstitial,2,int1,1,int1,1,0,,0.5,,0.0,0.5,
Cr2I6,Xe,54,5,adsorbate,3,ads1,1,ads0,0,1,1,0.3333333333333333,0.6666666666666667,0.009897949999995596,-0.3333333333333333,0.33333333333333326
Cr2I6,Xe,54,5,interstitial,3,int3,1,int3,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Cr2I6,Y,39,5,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.1445522399999958,-0.3333333333333333,0.33333333333333326
Cr2I6,Y,39,5,interstitial,3,int3,1,int3,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Cr2I6,Zn,30,4,interstitial,2,int1,1,int3,0,0,,0.5,,0.12673678000000177,-0.5,
Cr2I6,Zr,40,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2,Ag,47,5,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Ge2,Al,13,3,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2,As,33,4,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2,Au,79,6,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.36947308000000567,-0.3333333333333333,0.33333333333333326
Ge2,B,5,2,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2,B,5,2,interstitial,2,int1,1,int1,1,0,,0.5,,0.0,0.5,
Ge2,Ba,56,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2,Be,4,2,interstitial,2,int1,1,ads2,0,0,,0.5,,0.0026059400000093547,-0.5,
Ge2,Bi,83,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2,Br,35,4,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,1.5836402799999973,-0.3333333333333333,0.33333333333333326
Ge2,C,6,2,interstitial,2,int1,1,int1,1,0,,0.5,,0.0,0.5,
Ge2,Ca,20,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2,Cd,48,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2,Cl,17,3,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2,Co,27,4,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2,Cs,55,6,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Ge2,F,9,2,adsorbate,3,ads1,1,ads0,0,1,1,0.3333333333333333,0.6666666666666667,0.5844414900000028,-0.3333333333333333,0.33333333333333326
Ge2,Ga,31,4,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2,H,1,1,interstitial,2,int1,1,ads2,0,0,,0.5,,0.017597739999999362,-0.5,
Ge2,Hf,72,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2,Hg,80,6,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.005254469999997,-0.3333333333333333,0.33333333333333326
Ge2,K,19,4,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2,Li,3,2,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Ge2,Lu,71,6,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2,Mg,12,3,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2,Mn,25,4,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2,Mo,42,5,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2,N,7,2,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Ge2,Na,11,3,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2,Ni,28,4,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2,Ni,28,4,interstitial,2,ads2,1,int1,0,0,,0.5,,0.004773679999999558,-0.5,
Ge2,O,8,2,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,1.3069113399999994,-0.3333333333333333,0.33333333333333326
Ge2,Os,76,6,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2,P,15,3,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.4321902199999954,-0.3333333333333333,0.33333333333333326
Ge2,Pd,46,5,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Ge2,Rb,37,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2,Re,75,6,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2,Ru,44,5,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2,S,16,3,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Ge2,Sb,51,5,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.127155579999993,-0.3333333333333333,0.33333333333333326
Ge2,Sc,21,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2,Se,34,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2,Si,14,3,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2,Sn,50,5,adsorbate,2,ads2,1,ads1,0,0,,0.5,,0.3508547200000009,-0.5,
Ge2,Sr,38,5,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Ge2,Ta,73,6,interstitial,2,int1,1,ads2,0,0,,0.5,,0.042907829999990085,-0.5,
Ge2,Tc,43,5,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2,Tc,43,5,interstitial,2,ads2,1,int1,0,0,,0.5,,0.4686140499999993,-0.5,
Ge2,Te,52,5,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2,Ti,22,4,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2,Ti,22,4,interstitial,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Ge2,Tl,81,6,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.15106747000000087,-0.3333333333333333,0.33333333333333326
Ge2,W,74,6,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2,Xe,54,5,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.045456670000007096,-0.3333333333333333,0.33333333333333326
Ge2,Y,39,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2,Zn,30,4,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,2.2804859399999913,-0.3333333333333333,0.33333333333333326
Ge2,Zr,40,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2H2,Ag,47,5,adsorbate,4,ads2,1,ads2,1,1,1,0.25,0.5,0.0,0.75,0.5
Ge2H2,Al,13,3,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2H2,Al,13,3,interstitial,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Ge2H2,As,33,4,adsorbate,3,ads0,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.02485207000000944,-0.3333333333333333,0.33333333333333326
Ge2H2,Au,79,6,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.10795863999999256,-0.3333333333333333,0.33333333333333326
Ge2H2,B,5,2,interstitial,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2H2,Ba,56,6,adsorbate,4,ads2,1,ads2,1,1,1,0.25,0.5,0.0,0.75,0.5
Ge2H2,Be,4,2,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2H2,Bi,83,6,adsorbate,5,ads1,1,ads1,1,1,1,0.2,0.4,0.0,0.8,0.6
Ge2H2,Br,35,4,adsorbate,4,ads2,1,ads2,1,1,1,0.25,0.5,0.0,0.75,0.5
Ge2H2,C,6,2,interstitial,3,int0,1,int1,0,1,1,0.3333333333333333,0.6666666666666667,0.026601119999981826,-0.3333333333333333,0.33333333333333326
Ge2H2,Ca,20,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2H2,Cd,48,5,adsorbate,5,ads1,1,ads0,0,1,0,0.2,0.4,0.0004357599999879058,-0.2,-0.4
Ge2H2,Cl,17,3,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2H2,Co,27,4,interstitial,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2H2,Cr,24,4,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2H2,Cs,55,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2H2,F,9,2,interstitial,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.3175293699999884,-0.3333333333333333,0.33333333333333326
Ge2H2,Fe,26,4,interstitial,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2H2,Hg,80,6,adsorbate,4,ads0,1,ads0,1,1,1,0.25,0.5,0.0,0.75,0.5
Ge2H2,I,53,5,adsorbate,5,ads2,1,ads0,0,1,0,0.2,0.4,0.06836968999999737,-0.2,-0.4
Ge2H2,In,49,5,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2H2,K,19,4,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.032926610000004075,-0.3333333333333333,0.33333333333333326
Ge2H2,Li,3,2,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2H2,Li,3,2,interstitial,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Ge2H2,Lu,71,6,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2H2,Mg,12,3,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2H2,Mn,25,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2H2,Mo,42,5,adsorbate,2,ads0,1,ads0,1,0,,0.5,,0.0,0.5,
Ge2H2,Mo,42,5,interstitial,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2H2,N,7,2,adsorbate,2,ads0,1,ads1,0,0,,0.5,,0.5125520299999948,-0.5,
Ge2H2,Na,11,3,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2H2,Ni,28,4,interstitial,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2H2,O,8,2,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2H2,O,8,2,interstitial,2,int1,1,int1,1,0,,0.5,,0.0,0.5,
Ge2H2,Os,76,6,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2H2,P,15,3,adsorbate,3,ads2,1,ads0,0,1,0,0.3333333333333333,0.6666666666666667,0.1778029300000128,-0.3333333333333333,-0.6666666666666667
Ge2H2,Pb,82,6,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2H2,Pd,46,5,interstitial,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2H2,Pt,78,6,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2H2,Pt,78,6,interstitial,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Ge2H2,Rb,37,5,adsorbate,4,ads2,1,ads2,1,1,1,0.25,0.5,0.0,0.75,0.5
Ge2H2,Re,75,6,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2H2,Rh,45,5,interstitial,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2H2,Ru,44,5,adsorbate,2,ads0,1,ads0,1,0,,0.5,,0.0,0.5,
Ge2H2,Ru,44,5,interstitial,2,ads1,1,ads2,0,0,,0.5,,0.502388939999975,-0.5,
Ge2H2,S,16,3,adsorbate,4,ads0,1,ads0,1,1,1,0.25,0.5,0.0,0.75,0.5
Ge2H2,Sb,51,5,adsorbate,4,ads0,1,ads0,1,1,1,0.25,0.5,0.0,0.75,0.5
Ge2H2,Sc,21,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2H2,Se,34,4,adsorbate,4,ads0,1,ads0,1,1,1,0.25,0.5,0.0,0.75,0.5
Ge2H2,Si,14,3,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Ge2H2,Sn,50,5,adsorbate,4,ads1,1,ads2,0,1,1,0.25,0.5,0.08378264999998919,-0.25,0.5
Ge2H2,Sr,38,5,adsorbate,5,ads2,1,ads2,1,1,1,0.2,0.4,0.0,0.8,0.6
Ge2H2,Ta,73,6,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2H2,Tc,43,5,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2H2,Tc,43,5,interstitial,2,ads1,1,ads2,0,0,,0.5,,0.147131129999992,-0.5,
Ge2H2,Te,52,5,adsorbate,4,ads0,1,ads1,0,1,1,0.25,0.5,0.21856293999999865,-0.25,0.5
Ge2H2,Ti,22,4,interstitial,2,ads2,1,ads1,0,0,,0.5,,0.5407419699999987,-0.5,
Ge2H2,Tl,81,6,adsorbate,4,ads1,1,ads1,1,1,1,0.25,0.5,0.0,0.75,0.5
Ge2H2,V,23,4,interstitial,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2H2,W,74,6,adsorbate,4,ads1,1,ads2,0,1,1,0.25,0.5,0.028522150000015678,-0.25,0.5
Ge2H2,Xe,54,5,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2H2,Y,39,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Ge2H2,Zn,30,4,adsorbate,2,ads0,1,ads0,1,0,,0.5,,0.0,0.5,
Ge2H2,Zr,40,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Hf2Te6,Ag,47,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Hf2Te6,Ag,47,5,interstitial,4,int0,1,int0,1,1,1,0.25,0.5,0.0,0.75,0.5
Hf2Te6,Al,13,3,adsorbate,3,ads1,1,ads2,0,1,0,0.3333333333333333,0.6666666666666667,0.32065668999996433,-0.3333333333333333,-0.6666666666666667
Hf2Te6,Al,13,3,interstitial,4,int1,1,int1,1,1,1,0.25,0.5,0.0,0.75,0.5
Hf2Te6,As,33,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Hf2Te6,As,33,4,interstitial,5,int0,1,int0,1,1,1,0.2,0.4,0.0,0.8,0.6
Hf2Te6,Au,79,6,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Hf2Te6,Au,79,6,interstitial,3,int1,1,int0,0,1,1,0.3333333333333333,0.6666666666666667,0.0022414100000105464,-0.3333333333333333,0.33333333333333326
Hf2Te6,B,5,2,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Hf2Te6,B,5,2,interstitial,5,int3,1,int5,0,1,0,0.2,0.4,0.10587765000002403,-0.2,-0.4
Hf2Te6,Ba,56,6,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Hf2Te6,Be,4,2,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Hf2Te6,Be,4,2,interstitial,4,int1,1,int5,0,1,1,0.25,0.5,0.6009619499999985,-0.25,0.5
Hf2Te6,Bi,83,6,interstitial,2,int1,1,int5,0,0,,0.5,,0.40167393999996603,-0.5,
Hf2Te6,Br,35,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Hf2Te6,Br,35,4,interstitial,4,int5,1,int5,1,1,1,0.25,0.5,0.0,0.75,0.5
Hf2Te6,C,6,2,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Hf2Te6,C,6,2,interstitial,5,int4,1,int4,1,1,1,0.2,0.4,0.0,0.8,0.6
Hf2Te6,Ca,20,4,adsorbate,3,int5,1,int5,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Hf2Te6,Ca,20,4,interstitial,4,int1,1,int1,1,1,1,0.25,0.5,0.0,0.75,0.5
Hf2Te6,Cd,48,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Hf2Te6,Cd,48,5,interstitial,3,int0,1,int1,0,1,1,0.3333333333333333,0.6666666666666667,0.01711454000002277,-0.3333333333333333,0.33333333333333326
Hf2Te6,Cl,17,3,adsorbate,3,ads2,1,ads1,0,1,0,0.3333333333333333,0.6666666666666667,0.1474615100000278,-0.3333333333333333,-0.6666666666666667
Hf2Te6,Cl,17,3,interstitial,3,int5,1,int5,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
